2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Apr-10_11-15-43,11-15-43.7,9.903,87.467,0.561,-0.228,-0.025,0,0,-0.333,-3.066,36.316,48.161,9.211,24.387,0,-0.79,-7.301,26.73,0,9.281,29.938,0,0.79,7.047,31.324,-48.67,8.895,23.238,0,0.333,3.063,36.445,-30.275,9.176,23.813,0,0,0,0,10.055,24.387,1,0,0,0,0,2,0,1913.816,29.635,0.003,105.519,1,1,1670,0.1,90.224,1,/??@,
2014-Apr-10_11-15-43,11-15-43.9,8.495,150.616,1,-0.261,-0.936,0,0,0,0,14.91,47.564,8.543,24.961,0,-0.513,-4.781,20.426,0,8.191,29.746,0,1,8.082,37.367,-50.443,8.086,24.004,0,1,7.625,74.262,-29.851,7.734,24.195,0,0,0,0,8.859,24.578,1,0,0,0,0,2,0,590.044,25.883,0.003,107.118,1,1,1672,0.1,90.504,1,G?a),
2014-Apr-10_11-15-44,11-15-44.0,9.013,127.853,1,-0.253,-1,0,0,0,0,0,47.099,8.93,24.77,0,-0.453,-3.852,16.488,0,8.367,29.555,0,1,8.223,37.102,-51.43,8.227,24.004,0,1,7.836,69.668,-29.967,7.875,24.77,0,0,0,0,8.965,24.387,1,0,0,0,0,2,0,640.856,5.671,0.003,104.947,1,1,1673,0.1,90.643,1,d??,
2014-Apr-10_11-15-44,11-15-44.1,9.013,127.853,1,-0.253,-1,0,0,0,0,0,47.099,8.93,24.77,0,-0.453,-3.852,16.488,0,8.367,29.555,0,1,8.223,37.102,-51.43,8.227,24.004,0,1,7.836,69.668,-29.967,7.875,24.77,0,0,0,0,8.965,24.387,1,0,0,0,0,2,0,640.856,5.671,0.003,104.947,1,1,1673,0.1,90.643,1,???,
2014-Apr-10_11-15-44,11-15-44.2,8.832,132.993,1,-0.213,-1,0,0,0,0,0,46.533,8.965,24.961,0,-0.413,-3.516,19.508,0,8.508,29.555,0,1,8.258,37.496,-52.423,8.191,23.813,0,1,8.012,64.152,-30.206,8.051,24.578,0,0,0,0,9.176,24.387,1,0,0,0,0,2,0,688.993,-26.238,0.008,104.947,1,1,1674,0.1,90.784,1,????,
2014-Apr-10_11-15-44,11-15-44.3,9.039,125.283,0.894,-0.369,-1,0,0,0.205,1.98,0,45.908,9.105,24.77,0,-0.463,-3.938,21.215,0,8.543,29.938,0,1,8.504,36.445,-53.491,8.332,24.004,0,1,8.082,57.848,-30.552,7.98,24.195,0,-1,-8.684,2.305,8.895,23.813,1,0,0,0,0,2,0,1852.307,-64.799,0.003,106.318,1,1,1675,0.1,90.925,1,?b?,
2014-Apr-10_11-15-44,11-15-44.4,9.29,113.534,1,-1,-0.209,0,0,0.167,1.551,0,45.238,9.141,24.961,0,-1,-8.191,56.273,0,8.227,30.32,0,1,8.609,36.051,-54.582,8.719,24.195,0,0.145,1.32,11.367,-30.693,9.035,24.004,0,-1,-9.352,0,9.352,24.004,1,0,0,0,0,2,0,1911.142,-104.206,0.003,107.347,1,1,1676,0.1,91.067,1,/?9?,
2014-Apr-10_11-15-44,11-15-44.5,9.29,113.534,1,-1,-0.209,0,0,0.167,1.551,0,45.238,9.141,24.961,0,-1,-8.191,56.273,0,8.227,30.32,0,1,8.609,36.051,-54.582,8.719,24.195,0,0.145,1.32,11.367,-30.693,9.035,24.004,0,-1,-9.352,0,9.352,24.004,1,0,0,0,0,2,0,1911.142,-104.206,0.003,107.347,1,1,1676,0.1,91.067,1,1?y?,
2014-Apr-10_11-15-44,11-15-44.7,9.298,114.268,1,-1,-0.031,0,0,0,0,0,44.603,9.176,24.578,0,-1,-8.156,54.172,0,8.297,29.746,0,1,8.68,38.547,-55.663,8.719,23.813,0,0,0,0,-30.555,9.352,24.004,0,0,0,0,9.492,23.813,1,0,0,0,0,2,0,1911.142,-131.551,0.003,108.146,1,1,1677,0.1,91.207,1,/i??,
2014-Apr-10_11-15-44,11-15-44.8,9.359,115.003,1,-1,-0.028,0,0,0,0,0,44.019,9.246,24.77,0,-1,-8.297,49.84,0,8.367,30.32,0,1,8.715,41.699,-56.628,8.648,23.813,0,0,0,0,-30.237,9.352,24.004,0,0,0,0,9.527,24.578,1,1,0,0,0,2,0,1913.816,-147.401,0.008,109.517,1,1,1678,0.1,91.348,1,MT?;,
2014-Apr-10_11-15-44,11-15-44.9,9.246,115.737,1,-1,-0.162,0,0,0.13,1.227,0,43.44,9.352,24.578,0,-1,-8.367,46.82,0,8.262,29.746,0,1,8.75,42.879,-57.564,8.578,23.813,0,0.13,1.164,17.406,-29.835,9.141,23.813,0,-1,-9.492,1.387,9.527,24.578,1,0,0,0,0,2,0,1916.49,-157.334,0.003,106.204,1,1,1679,0.1,91.489,1,%?C,
2014-Apr-10_11-15-45,11-15-45.0,9.246,115.737,1,-1,-0.162,0,0,0.13,1.227,0,43.44,9.352,24.578,0,-1,-8.367,46.82,0,8.262,29.746,0,1,8.75,42.879,-57.564,8.578,23.813,0,0.13,1.164,17.406,-29.835,9.141,23.813,0,-1,-9.492,1.387,9.527,24.578,1,0,0,0,0,2,0,1916.49,-157.334,0.003,106.204,1,1,1679,0.1,91.489,1,?:-],
2014-Apr-10_11-15-45,11-15-45.1,9.298,113.534,1,-1,-0.195,0,0,0.156,1.465,0,42.806,9.527,24.961,0,-1,-8.402,48.133,0,8.508,30.32,0,1,8.75,37.629,-58.542,8.754,23.813,0,0.156,1.422,20.297,-29.417,9.211,23.621,0,-1,-9.598,0,9.527,24.387,1,0,0,0,0,2,0,1790.799,-166.99,0.003,108.146,1,1,1680,0.1,91.63,1,j?l,
2014-Apr-10_11-15-45,11-15-45.2,9.246,116.104,1,-1,-0.372,0,0,0.298,2.75,0,42.092,9.211,24.961,0,-1,-8.438,47.871,0,8.332,30.129,0,1,8.68,37.102,-59.585,8.648,23.238,0,0.219,1.957,23.445,-29.059,8.965,23.813,0,0,0,0,9.387,24.387,1,0,0,0,0,2,0,1373.61,-179.999,0.008,108.832,1,1,1681,0.1,91.77,1,w?,
2014-Apr-10_11-15-45,11-15-45.3,9.462,105.09,1,-1,-0.071,0,0,0,0,0,41.36,9.457,24.961,0,-1,-8.613,45.242,0,8.402,29.746,0,1,8.785,40.387,-60.651,8.684,23.43,0,0,0,0,-28.631,9.527,24.578,0,-1,-9.527,0,9.492,24.387,1,0,0,0,0,2,0,846.776,-195.274,0.008,106.433,1,1,1682,0.1,91.911,1,????,
2014-Apr-10_11-15-45,11-15-45.4,9.497,100.317,1,-1,-0.014,0,0,0,0,0,40.681,9.422,24.195,0,-1,-8.508,44.719,0,8.543,29.938,0,1,8.75,39.598,-61.685,8.754,23.813,0,0,0,0,-28.119,9.633,24.578,0,-1,-9.527,0,9.563,25.152,1,0,0,0,0,2,0,1908.467,-204.231,0.003,106.433,1,1,1683,0.1,92.052,1,?C,
2014-Apr-10_11-15-45,11-15-45.5,9.497,100.317,1,-1,-0.014,0,0,0,0,0,40.681,9.422,24.195,0,-1,-8.508,44.719,0,8.543,29.938,0,1,8.75,39.598,-61.685,8.754,23.813,0,0,0,0,-28.119,9.633,24.578,0,-1,-9.527,0,9.563,25.152,1,0,0,0,0,2,0,1908.467,-204.231,0.003,106.433,1,1,1683,0.1,92.052,1,???,
2014-Apr-10_11-15-45,11-15-45.6,9.506,103.988,1,-1,0.012,0,0,0,0,0,40.046,9.422,24.961,0,-1,-8.613,44.457,0,8.578,29.746,0,1,8.891,38.809,-62.731,8.93,24.004,0,0,0,0,-27.566,9.527,24.195,0,-1,-9.703,0,9.598,25.152,1,0,0,0,0,2,0,1518.021,-208.853,-0.002,109.631,1,1,1684,0.1,92.193,1,?4t,
2014-Apr-10_11-15-45,11-15-45.8,4.142,103.254,0.854,-1,0.121,-0.063,-0.023,0,0,0,39.418,9.527,24.77,0,-1,-8.543,43.273,0,8.613,29.555,0,1,8.82,37.891,-63.762,8.754,23.813,0,-0.303,-2.902,2.57,-26.962,9.527,24.195,0,0,0,0,9.703,24.387,1,0,0,0,0,2,0,1667.781,-211.483,-0.002,107.461,1,1,1685,0.1,92.332,1,n??;,
2014-Apr-10_11-15-45,11-15-45.9,9.229,110.964,0.591,-1,0.317,-0.211,-0.039,0.155,1.469,0,38.773,9.492,24.578,0,-1,-8.578,37.891,0,8.508,30.129,0,1,8.539,41.172,-64.762,8.578,24.195,0,-0.591,-5.367,15.043,-26.139,9.141,24.004,0,0,0,0,9.633,24.004,1,0,0,0,0,2,0,1911.142,-209.451,0.003,108.375,1,1,1686,0.1,92.472,1,?B?~,
2014-Apr-10_11-15-46,11-15-46.0,7.191,105.09,0.607,-1,0.27,-0.188,0.071,0.177,1.68,0,38.076,9.598,24.77,0,-1,-8.824,36.445,0,8.578,29.746,0,1,8.715,39.73,-65.792,8.684,24.004,0,-0.662,-6.074,16.355,-25.265,9.176,24.195,0,-1,-9.457,0,9.457,24.195,1,0,0,0,0,2,0,1911.142,-204.021,-0.002,109.517,1,1,1687,0.1,92.613,1,o???,
2014-Apr-10_11-15-46,11-15-46.1,7.191,105.09,0.607,-1,0.27,-0.188,0.071,0.177,1.68,0,38.076,9.598,24.77,0,-1,-8.824,36.445,0,8.578,29.746,0,1,8.715,39.73,-65.792,8.684,24.004,0,-0.662,-6.074,16.355,-25.265,9.176,24.195,0,-1,-9.457,0,9.457,24.195,1,0,0,0,0,2,0,1911.142,-204.021,-0.002,109.517,1,1,1687,0.1,92.613,1,?w&$,
2014-Apr-10_11-15-46,11-15-46.2,9.359,106.926,0.415,-1,0.894,-0.188,-0.039,-0.13,-1.164,22.922,37.45,9.105,24.77,0,-1,-8.648,31.719,0,8.543,30.512,0,0.699,5.996,22.004,-66.767,8.578,23.43,0,-1,-8.965,36.051,-24.212,8.93,24.77,0,-1,-9.563,0,9.492,24.004,1,0,0,0,0,2,0,1913.816,-191.63,0.008,107.118,1,1,1688,0.1,92.752,1,zR?/,
2014-Apr-10_11-15-46,11-15-46.3,9.834,85.264,1,-1,0.069,-0.188,0,0,0,0,36.976,9.809,24.961,0,-1,-9.105,30.012,0,8.965,29.938,0,1,8.961,40.387,-67.772,8.93,23.813,0,0,0,0,-23.153,9.879,24.004,0,0,0,0,9.773,25.152,1,0,0,0,0,2,0,1911.142,-167.367,-0.002,109.403,1,1,1689,0.1,92.892,1,;g?,
2014-Apr-10_11-15-46,11-15-46.4,9.825,91.505,1,-1,-0.035,-0.148,0.157,0,0,0,36.542,9.703,24.77,0,-1,-9.281,28.438,0,9.211,29.938,0,1,9.172,39.598,-68.882,9.211,24.004,0,0,0,0,-22.402,9.949,24.004,0,0,0,0,10.055,24.578,1,0,0,0,0,2,0,1911.142,-148.061,0.003,109.631,1,1,1690,0.1,93.033,1,q?,
2014-Apr-10_11-15-46,11-15-46.5,9.825,91.505,1,-1,-0.035,-0.148,0.157,0,0,0,36.542,9.703,24.77,0,-1,-9.281,28.438,0,9.211,29.938,0,1,9.172,39.598,-68.882,9.211,24.004,0,0,0,0,-22.402,9.949,24.004,0,0,0,0,10.055,24.578,1,0,0,0,0,2,0,1911.142,-148.061,0.003,109.631,1,1,1690,0.1,93.033,1,V??],
2014-Apr-10_11-15-46,11-15-46.6,1.448,92.24,1,-1,-0.256,-0.102,0.071,0.205,1.965,0,36.042,9.703,24.961,0,-1,-8.754,34.871,0,8.895,30.129,0,1,9.066,34.738,-70.18,9.035,24.195,0,0.219,1.98,28.566,-21.789,8.965,23.813,0,0,0,0,9.773,24.961,1,0,0,0,0,2,0,1908.467,-136.797,0.008,109.289,1,1,1691,0.1,93.174,1,??,
2014-Apr-10_11-15-46,11-15-46.8,-0.003,91.138,1,-1,-0.043,-0.164,0.157,0,0,0,34.75,9.738,25.152,0,-1,-8.965,37.367,0,8.93,29.938,0,1,9.242,33.426,-72.82,9.211,24.387,0,0,0,0,-20.648,9.879,24.387,0,-1,-9.949,0,9.809,23.813,1,0,0,0,0,2,0,1913.816,-143.323,-0.002,109.631,1,1,1693,0.1,93.453,1,????,
2014-Apr-10_11-15-47,11-15-47.0,8.037,88.935,1,-1,-0.017,-0.086,0.11,0,0,0,34.068,9.703,24.77,0,-1,-8.965,36.316,0,8.965,29.746,0,1,9.137,35.395,-74.118,9.211,24.004,0,0,0,0,-20.036,9.703,24.195,0,-1,-9.809,2.699,9.809,24.578,1,0,0,0,0,2,0,1911.142,-145.819,-0.002,109.517,1,1,1694,0.1,93.593,1,???,
2014-Apr-10_11-15-47,11-15-47.1,8.037,88.935,1,-1,-0.017,-0.086,0.11,0,0,0,34.068,9.703,24.77,0,-1,-8.965,36.316,0,8.965,29.746,0,1,9.137,35.395,-74.118,9.211,24.004,0,0,0,0,-20.036,9.703,24.195,0,-1,-9.809,2.699,9.809,24.578,1,0,0,0,0,2,0,1911.142,-145.819,-0.002,109.517,1,1,1694,0.1,93.593,1,???I,
2014-Apr-10_11-15-47,11-15-47.2,9.661,95.911,1,-1,-0.025,-0.125,0.094,0,0,0,33.459,9.527,25.344,0,-1,-8.824,37.496,0,8.93,30.129,0,1,9.102,36.707,-75.293,9.141,23.813,0,0,0,0,-19.429,9.738,24.578,0,0,0,0,9.879,24.195,1,0,0,0,0,2,0,1911.142,-148.088,0.008,109.631,1,1,1695,0.1,93.732,1,??;,
2014-Apr-10_11-15-47,11-15-47.3,9.549,98.481,1,-1,-0.394,0,0.008,0.316,3.004,0,32.752,9.563,25.344,0,-1,-8.895,35.922,0,8.789,29.938,0,1,8.961,34.609,-76.513,8.965,24.004,0,0.463,4.02,37.891,-18.848,8.719,23.813,0,0,0,0,9.633,24.195,1,0,0,0,0,2,0,1913.816,-150.319,-0.002,109.631,0,0,1696,0.1,93.871,1,???.,
2014-Apr-10_11-15-47,11-15-47.4,8.633,140.703,1,-1,-0.978,0,0.008,0.783,6.133,17.406,31.806,7.91,25.152,0,-1,-7.98,36.973,0,7.945,29.746,0,1,8.188,27.781,-77.811,8.121,23.813,0,0.783,5.914,57.063,-18.59,7.559,22.855,0,-1,-8.895,1.254,8.93,24.387,1,0,0,0,0,2,0,1913.816,-167.99,0.003,109.289,0,0,1697,0.1,94.011,1,W?`?,
2014-Apr-10_11-15-47,11-15-47.5,8.633,140.703,1,-1,-0.978,0,0.008,0.783,6.133,17.406,31.806,7.91,25.152,0,-1,-7.98,36.973,0,7.945,29.746,0,1,8.188,27.781,-77.811,8.121,23.813,0,0.783,5.914,57.063,-18.59,7.559,22.855,0,-1,-8.895,1.254,8.93,24.387,1,0,0,0,0,2,0,1913.816,-167.99,0.003,109.289,0,0,1697,0.1,94.011,1,????,
2014-Apr-10_11-15-47,11-15-47.6,0.368,133.36,1,-1,-0.978,-0.086,0,0.783,6.465,15.438,30.69,8.227,24.578,0,-1,-8.051,40.121,0,7.945,30.32,0,1,8.398,25.68,-79.143,8.508,23.813,0,0.653,5.348,49.84,-18.599,8.191,23.047,0,-1,-9.141,0,9.211,24.578,1,0,0,0,0,2,0,1916.49,-199.168,0.003,109.289,0,0,1698,0.1,94.151,1,?5?#,
2014-Apr-10_11-15-47,11-15-47.7,9.73,94.075,1,-1,-0.151,-0.023,0,0.121,1.215,0,29.577,10.02,24.387,0,-1,-8.719,46.559,0,8.613,30.129,0,1,9.102,32.902,-80.523,9.105,24.195,0,0,0,0,-18.288,9.738,24.195,0,0,0,0,9.809,24.578,1,1,0,0,0,2,0,1916.49,-233.691,0.008,109.631,0,0,1699,0.1,94.29,1,??Z?,
2014-Apr-10_11-15-47,11-15-47.8,9.566,103.988,1,-1,-0.008,-0.063,0.11,0,0,0,28.644,9.457,24.578,0,-1,-8.578,43.801,0,8.578,30.129,0,1,8.855,36.445,-81.78,8.789,24.195,0,0,0,0,-17.688,9.527,24.578,0,-1,-9.598,1.648,9.527,24.77,1,1,0,0,0,2,0,1911.142,-253.954,-0.002,109.746,1,1,1700,0.1,94.431,1,???-,
2014-Apr-10_11-15-47,11-15-47.9,9.497,103.254,1,-1,0.035,0,0.008,0,0,0,27.827,9.422,24.961,0,-1,-8.754,41.566,0,8.613,30.129,0,1,8.926,38.285,-82.918,8.789,24.004,0,0,0,0,-17.028,9.527,23.813,0,0,0,0,9.633,24.387,1,1,0,0,0,2,0,1913.816,-263.368,-0.002,109.631,1,1,1701,0.1,94.572,1,??y?,
2014-Apr-10_11-15-48,11-15-48.0,9.497,103.254,1,-1,0.035,0,0.008,0,0,0,27.827,9.422,24.961,0,-1,-8.754,41.566,0,8.613,30.129,0,1,8.926,38.285,-82.918,8.789,24.004,0,0,0,0,-17.028,9.527,23.813,0,0,0,0,9.633,24.387,1,1,0,0,0,2,0,1913.816,-263.368,-0.002,109.631,1,1,1701,0.1,94.572,1,?f?R,
2014-Apr-10_11-15-48,11-15-48.2,9.523,98.481,0.894,-1,0.148,0,0,0,0,0,27.094,9.492,24.387,0,-1,-8.824,41.305,0,8.719,29.938,0,1,8.82,38.414,-84.037,8.789,24.195,0,-0.224,-2.164,0,-16.308,9.668,24.961,0,0,0,0,9.773,24.387,1,1,0,0,0,2,0,1916.49,-266.654,-0.002,109.631,1,1,1702,0.1,94.71,1,p;?X,
2014-Apr-10_11-15-48,11-15-48.3,9.601,95.544,0.854,-1,0.121,0.031,0,0,0,0,26.422,9.633,24.77,0,-1,-8.789,35.527,0,8.754,30.32,0,1,8.855,40.387,-85.174,8.895,24.387,0,-0.243,-2.371,0,-15.5,9.668,24.195,0,1,9.664,2.305,9.633,24.195,1,1,0,0,0,2,0,1916.49,-262.81,0.003,109.517,1,1,1703,0.1,94.85,1,??g?,
2014-Apr-10_11-15-48,11-15-48.4,9.73,90.037,0.854,-1,0.121,0.031,0,0,0,0,25.787,9.633,25.152,0,-1,-8.719,34.082,0,8.719,30.703,0,1,8.891,43.273,-86.271,8.859,24.004,0,-0.243,-2.379,0,-14.674,9.668,24.004,0,1,0,1.52,9.809,24.195,1,1,0,0,0,2,0,1916.49,-254.861,0.013,109.631,1,1,1704,0.1,94.991,1,},
%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-15-48,11-15-48.5,9.583,98.481,0.815,-1,0.121,0.031,0,0.088,0.84,0,25.209,9.633,24.578,0,-1,-8.754,34.871,0,8.824,29.938,0,1,8.855,38.809,-87.387,8.789,24.004,0,-0.282,-2.699,0,-13.847,9.738,24.195,0,-1,-9.563,6.246,9.668,24.195,1,1,0,0,0,2,0,1913.816,-244.782,0.008,109.631,1,1,1705,0.1,95.131,1,????,
2014-Apr-10_11-15-48,11-15-48.6,9.583,98.481,0.815,-1,0.121,0.031,0,0.088,0.84,0,25.209,9.633,24.578,0,-1,-8.754,34.871,0,8.824,29.938,0,1,8.855,38.809,-87.387,8.789,24.004,0,-0.282,-2.699,0,-13.847,9.738,24.195,0,-1,-9.563,6.246,9.668,24.195,1,1,0,0,0,2,0,1913.816,-244.782,0.008,109.631,1,1,1705,0.1,95.131,1,G??,
2014-Apr-10_11-15-48,11-15-48.7,9.393,104.723,0.415,-1,0.098,0,0,0.507,4.648,6.375,24.527,9.141,25.152,0,-1,-8.719,33.953,0,8.754,30.512,0,1,8.68,36.973,-88.562,8.754,24.387,0,-0.728,-6.633,17.539,-12.908,9.141,24.578,0,-1,-9.598,1.52,9.527,24.77,1,1,0,0,0,2,0,1916.49,-235.882,-0.002,109.631,1,1,1706,0.1,95.27,1,?$?,
2014-Apr-10_11-15-48,11-15-48.8,11.198,25.419,0.04,-0.137,0.01,0,0,0.097,1.105,0,23.578,11.391,24.77,0,-0.176,-2.016,0,0,11.355,29.746,0,0.077,1.469,0,-89.703,11.531,23.813,0,0,0,0,-11.886,11.496,24.387,0,-1,-11.496,4.668,11.461,24.195,1,1,0,0,0,2,0,1911.142,-229.027,-0.002,109.631,1,1,1707,0.1,95.409,1,>?,
2014-Apr-10_11-15-48,11-15-48.9,-0.003,29.09,0.002,0.002,-0.012,0,0,0,0,0,23.002,11.285,24.961,0,0,0,0,0,11.25,30.32,0,0,0,0,-90.278,11.25,23.621,0,0,0,0,-11.047,11.426,24.387,0,-1,-11.531,6.113,11.426,24.387,1,1,0,0,0,2,0,1916.49,-205.086,0.003,108.718,1,1,1708,0.1,95.55,1,??a?,
2014-Apr-10_11-15-49,11-15-49.0,-0.003,29.09,0.002,0.002,-0.012,0,0,0,0,0,23.002,11.285,24.961,0,0,0,0,0,11.25,30.32,0,0,0,0,-90.278,11.25,23.621,0,0,0,0,-11.047,11.426,24.387,0,-1,-11.531,6.113,11.426,24.387,1,1,0,0,0,2,0,1916.49,-205.086,0.003,108.718,1,1,1708,0.1,95.55,1,\?->,
2014-Apr-10_11-15-49,11-15-49.1,-0.003,23.95,-0.001,0.002,-0.01,0,0,0,0,0,23.034,11.32,24.578,0,0,0,0,0,11.391,30.32,0,0,0,0,-90.124,11.32,24.004,0,0,0,0,-10.45,11.496,24.004,0,-1,-11.426,5.852,11.426,24.387,1,1,0,0,0,2,0,1911.142,-156.483,0.003,109.517,1,1,1709,0.1,95.69,1,??6?,
2014-Apr-10_11-15-49,11-15-49.3,-0.003,26.887,-0.001,0.003,0,0.047,0,0,0,0,23.04,11.215,25.344,0,0,0,0,0,11.285,30.32,0,0,0,0,-90.018,11.285,24.578,0,0,0,0,-10.104,11.426,24.578,0,0,0,0,11.566,24.578,1,1,0,0,0,2,0,1911.142,-133.011,0.003,109.517,1,1,1710,0.1,95.83,1,X?gl,
2014-Apr-10_11-15-49,11-15-49.4,-0.003,29.457,-0.001,0.011,0,0.071,0,0,0,0,22.949,11.25,24.77,0,0,0,0,0,11.145,30.129,0,0,0,0,-90.093,11.285,24.387,0,0,0,0,-9.985,11.32,24.387,0,1,11.352,3.883,11.461,24.961,1,1,0,0,0,2,0,1913.816,-131.301,0.003,109.631,1,1,1711,0.1,95.968,1,?h/4,
2014-Apr-10_11-15-49,11-15-49.5,-0.003,40.839,-0.043,0.248,0,0.071,0,-0.204,-1.055,1.781,22.896,10.863,24.961,0,0.291,2.957,17.539,0,10.125,29.363,0,-0.465,-3.363,19.77,-90.115,10.266,23.621,0,0.347,3.375,19.246,-9.947,10.02,24.195,0,1,10.262,9.527,10.16,24.387,1,1,0,0,0,2,0,1919.164,-131.448,-0.007,109.517,1,1,1712,0.1,96.108,1,?ymx,
2014-Apr-10_11-15-49,11-15-49.6,-0.003,40.839,-0.043,0.248,0,0.071,0,-0.204,-1.055,1.781,22.896,10.863,24.961,0,0.291,2.957,17.539,0,10.125,29.363,0,-0.465,-3.363,19.77,-90.115,10.266,23.621,0,0.347,3.375,19.246,-9.947,10.02,24.195,0,1,10.262,9.527,10.16,24.387,1,1,0,0,0,2,0,1919.164,-131.448,-0.007,109.517,1,1,1712,0.1,96.108,1,??~?,
2014-Apr-10_11-15-49,11-15-49.7,-0.003,171.911,-0.195,1,-0.028,0,0,-0.805,-5.891,35.266,22.955,7.242,24.77,0,1,6.57,47.605,0,6.574,30.512,0,-1,-6.961,51.68,-90.027,6.961,24.387,0,0.831,4.852,37.102,-10.026,5.344,23.813,0,0,0,0,7.875,23.813,1,1,0,0,0,2,0,1913.816,-131.435,0.003,109.517,1,1,1713,0.1,96.249,1,???,
2014-Apr-10_11-15-49,11-15-49.8,-0.003,164.568,-0.151,1,-0.035,0,0,-0.849,-6.539,34.344,23.235,7.734,24.961,0,1,7.133,46.559,0,7.172,29.938,0,-1,-7.383,43.406,-89.713,7.313,24.004,0,0.837,5.977,35.266,-10.305,7.277,24.004,0,0,0,0,8.086,24.578,1,1,0,0,0,2,0,1913.816,-130.557,-0.007,109.746,0,0,1714,0.1,96.386,1,c?Q,
2014-Apr-10_11-15-49,11-15-49.9,-0.003,142.539,-0.31,1,-0.101,0,0,-0.609,-4.949,20.297,23.703,8.227,25.152,0,1,7.66,45.637,0,7.805,30.703,0,-1,-7.84,44.586,-89.197,7.699,24.195,0,0.727,5.797,32.508,-10.764,8.051,23.621,0,0,0,0,8.859,24.578,1,1,0,0,0,2,0,1913.816,-129.76,-0.002,109.631,0,0,1715,0.1,96.525,1,??Qf,
2014-Apr-10_11-15-50,11-15-50.0,-0.003,142.539,-0.31,1,-0.101,0,0,-0.609,-4.949,20.297,23.703,8.227,25.152,0,1,7.66,45.637,0,7.805,30.703,0,-1,-7.84,44.586,-89.197,7.699,24.195,0,0.727,5.797,32.508,-10.764,8.051,23.621,0,0,0,0,8.859,24.578,1,1,0,0,0,2,0,1913.816,-129.76,-0.002,109.631,0,0,1715,0.1,96.525,1,X???,
2014-Apr-10_11-15-50,11-15-50.1,-0.003,130.423,-0.507,1,-0.418,0,0,-0.158,-1.379,0,24.275,8.438,25.344,0,1,7.73,41.961,0,7.91,30.512,0,-1,-8.016,42.879,-88.543,8.051,24.195,0,0.888,7.207,33.031,-11.39,8.051,23.43,0,1,8.715,4.277,8.648,24.578,1,1,0,0,0,2,0,1911.142,-130.499,-0.007,109.517,0,0,1716,0.1,96.665,1,?z?,
2014-Apr-10_11-15-50,11-15-50.2,-0.003,138.5,-0.507,1,-0.674,0,0,0,0,0,24.772,8.648,25.152,0,1,7.871,37.758,0,8.051,30.512,0,-0.968,-7.934,41.566,-87.824,8.051,23.813,0,1,8.293,35.922,-12.21,8.332,24.195,0,0,0,0,8.93,24.195,1,1,0,0,0,2,0,1913.816,-137.01,-0.002,109.631,0,0,1717,0.1,96.804,1,e}u=,
2014-Apr-10_11-15-50,11-15-50.3,-0.003,111.331,-0.48,1,-0.936,0,0,0.229,1.875,21.477,25.243,8.191,25.152,0,1,8.152,37.629,0,8.262,30.32,0,-0.732,-6.383,25.285,-87.063,8.684,24.195,0,1,8.82,35.266,-13.228,8.684,24.961,0,0,0,0,9.316,24.195,1,1,0,0,0,2,0,1306.753,-152.057,0.003,109.517,0,0,1718,0.1,96.945,1,???Q,
2014-Apr-10_11-15-50,11-15-50.5,-0.003,111.331,-0.48,1,-0.936,0,0,0.229,1.875,21.477,25.243,8.191,25.152,0,1,8.152,37.629,0,8.262,30.32,0,-0.732,-6.383,25.285,-87.063,8.684,24.195,0,1,8.82,35.266,-13.228,8.684,24.961,0,0,0,0,9.316,24.195,1,1,0,0,0,2,0,1306.753,-152.057,0.003,109.517,0,0,1718,0.1,96.945,1,?^,
2014-Apr-10_11-15-50,11-15-50.6,-0.003,112.8,-0.48,1,-0.743,0,0,0.074,0.652,15.832,25.708,8.684,25.344,0,1,8.363,34.344,0,8.367,30.512,0,-0.886,-7.637,34.344,-86.309,8.613,23.813,0,1,8.855,33.293,-14.363,8.754,24.195,0,0,0,0,9.211,24.578,1,1,0,0,0,2,0,1916.49,-176.429,-0.002,109.631,0,0,1719,0.1,97.084,1,? ??,
