,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Apr-10_10-52-10,10-52-10.3,12.338,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,22.664,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,108.673,-21.271,0.003,109.631,0,0,815,0.1,73.087,1,
2014-Apr-10_10-52-10,10-52-10.4,12.338,2.656,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.199,27.449,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.621,0,0,0,0,12.516,26.109,1,1,0,0,0,1,1,68.558,-21.283,0.003,109.403,0,0,816,0.1,73.227,1,
2014-Apr-10_10-52-10,10-52-10.5,12.338,2.656,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.199,27.449,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.621,0,0,0,0,12.516,26.109,1,1,0,0,0,1,1,68.558,-21.283,0.003,109.403,0,0,816,0.1,73.227,1,
2014-Apr-10_10-52-10,10-52-10.6,12.33,2.288,0,0,0,0,0,0,0,0,0,12.234,24.387,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.516,25.918,1,1,0,0,0,1,1,57.861,-21.428,-0.002,109.631,0,0,818,0.1,73.499,1,
2014-Apr-10_10-52-10,10-52-10.8,12.33,2.288,0,0,0,0,0,0,0,0,0,12.234,24.387,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.516,25.918,1,1,0,0,0,1,1,57.861,-21.428,-0.002,109.631,0,0,818,0.1,73.499,1,
2014-Apr-10_10-52-10,10-52-10.9,12.33,3.023,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.375,23.621,0,0,0,0,12.516,25.918,1,1,0,0,0,1,1,73.907,-21.463,0.008,109.517,0,0,819,0.1,73.639,1,
2014-Apr-10_10-52-11,10-52-11.0,12.33,1.921,0,0,0,0,0,0,0,0,0,12.234,24.004,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.375,23.238,0,0,0,0,12.516,26.875,1,1,0,0,0,1,1,76.581,-21.501,-0.002,109.517,0,0,820,0.1,73.778,1,
2014-Apr-10_10-52-11,10-52-11.1,12.33,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.375,23.813,0,0,0,0,12.516,26.301,1,1,0,0,0,1,1,63.21,-21.561,-0.002,109.517,0,0,821,0.1,73.917,1,
2014-Apr-10_10-52-11,10-52-11.2,12.33,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.375,23.813,0,0,0,0,12.516,26.301,1,1,0,0,0,1,1,63.21,-21.561,-0.002,109.517,0,0,821,0.1,73.917,1,
2014-Apr-10_10-52-11,10-52-11.3,12.338,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,76.581,-21.607,-0.002,109.631,0,0,822,0.1,74.055,1,
2014-Apr-10_10-52-11,10-52-11.4,12.347,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,63.21,-21.623,0.008,109.631,0,0,823,0.1,74.194,1,
2014-Apr-10_10-52-11,10-52-11.5,12.347,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,63.21,-21.69,0.003,109.517,0,0,824,0.1,74.333,1,
2014-Apr-10_10-52-11,10-52-11.6,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.066,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,22.855,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,57.861,-21.735,0.003,109.517,0,0,825,0.1,74.472,1,
2014-Apr-10_10-52-11,10-52-11.7,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.066,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,22.855,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,57.861,-21.735,0.003,109.517,0,0,825,0.1,74.472,1,
2014-Apr-10_10-52-11,10-52-11.8,12.347,1.554,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,60.535,-21.768,0.008,109.631,0,0,826,0.1,74.61,1,
2014-Apr-10_10-52-12,10-52-12.0,12.338,1.921,0,0,0,0,0,0,0,0,0,12.234,24.961,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,25.918,1,1,0,0,0,1,1,57.861,-21.785,-0.002,109.517,0,0,827,0.1,74.748,1,
2014-Apr-10_10-52-12,10-52-12.1,12.33,2.656,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.199,27.641,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.375,23.238,0,0,0,0,12.516,26.684,1,1,0,0,0,1,1,60.535,-21.869,0.003,109.631,0,0,828,0.1,74.887,1,
2014-Apr-10_10-52-12,10-52-12.2,12.33,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.375,23.43,0,0,0,0,12.516,25.535,1,1,0,0,0,1,1,60.535,-21.91,0.003,109.517,0,0,829,0.1,75.026,1,
2014-Apr-10_10-52-12,10-52-12.3,12.33,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.375,23.43,0,0,0,0,12.516,25.535,1,1,0,0,0,1,1,60.535,-21.91,0.003,109.517,0,0,829,0.1,75.026,1,
2014-Apr-10_10-52-12,10-52-12.4,12.33,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.375,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,60.535,-21.984,-0.002,109.631,0,0,830,0.1,75.165,1,
2014-Apr-10_10-52-12,10-52-12.5,12.33,2.288,0,0,0,0,0,0,0,0,0,12.234,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.375,23.238,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,65.884,-21.962,-0.002,109.289,0,0,831,0.1,75.304,1,
2014-Apr-10_10-52-12,10-52-12.6,12.33,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,65.884,-22.003,0.003,109.517,0,0,832,0.1,75.44,1,
2014-Apr-10_10-52-12,10-52-12.7,12.33,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,65.884,-22.003,0.003,109.517,0,0,832,0.1,75.44,1,
2014-Apr-10_10-52-12,10-52-12.8,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,60.535,-22.036,-0.002,109.631,0,0,833,0.1,75.579,1,
2014-Apr-10_10-52-12,10-52-12.9,12.347,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.258,0,0,0,0,-0.003,12.305,23.43,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,25.344,1,1,0,0,0,1,1,114.021,-22.139,-0.002,109.517,0,0,834,0.1,75.718,1,
2014-Apr-10_10-52-13,10-52-13.0,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,111.347,-22.21,-0.002,109.631,0,0,835,0.1,75.857,1,
2014-Apr-10_10-52-13,10-52-13.2,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,68.558,-22.251,0.003,109.517,0,0,836,0.1,75.996,1,
2014-Apr-10_10-52-13,10-52-13.3,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,68.558,-22.251,0.003,109.517,0,0,836,0.1,75.996,1,
2014-Apr-10_10-52-13,10-52-13.4,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,71.233,-22.285,0.003,109.403,0,0,837,0.1,76.134,1,
2014-Apr-10_10-52-13,10-52-13.5,12.338,2.656,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,111.347,-22.355,0.003,109.746,0,0,838,0.1,76.273,1,
2014-Apr-10_10-52-13,10-52-13.6,12.338,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,25.918,1,1,0,0,0,1,1,89.953,-22.324,0.013,109.631,0,0,839,0.1,76.413,1,
2014-Apr-10_10-52-13,10-52-13.7,12.338,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.516,25.918,1,1,0,0,0,1,1,108.673,-22.345,-0.002,109.403,0,0,840,0.1,76.551,1,
2014-Apr-10_10-52-13,10-52-13.8,12.338,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.516,25.918,1,1,0,0,0,1,1,108.673,-22.345,-0.002,109.403,0,0,840,0.1,76.551,1,
2014-Apr-10_10-52-13,10-52-13.9,12.338,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,28.215,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,1828.239,-22.371,0.003,109.631,0,0,841,0.1,76.69,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-52-14,10-52-14.1,12.338,1.921,0,0,0,0,0,0,0,0,0,12.234,24.77,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,237.038,-22.488,0.003,109.631,0,0,843,0.1,76.969,1,
2014-Apr-10_10-52-14,10-52-14.3,12.338,1.921,0,0,0,0,0,0,0,0,0,12.234,24.77,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,237.038,-22.488,0.003,109.631,0,0,843,0.1,76.969,1,
2014-Apr-10_10-52-14,10-52-14.4,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.516,26.492,1,1,0,0,0,1,1,114.021,-22.548,-0.002,109.631,0,0,844,0.1,77.108,1,
2014-Apr-10_10-52-14,10-52-14.5,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.258,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,108.673,-22.586,-0.002,109.746,0,0,845,0.1,77.252,1,
2014-Apr-10_10-52-14,10-52-14.6,12.347,1.554,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,111.347,-22.624,-0.002,109.517,0,0,846,0.1,77.39,1,
2014-Apr-10_10-52-14,10-52-14.7,12.347,1.554,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.281,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,111.347,-22.622,-0.002,109.517,0,0,847,0.1,77.529,1,
2014-Apr-10_10-52-14,10-52-14.8,12.347,1.554,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.281,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,111.347,-22.622,-0.002,109.517,0,0,847,0.1,77.529,1,
??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-52-14,10-52-14.9,12.356,1.554,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,28.023,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,71.233,-22.638,0.003,109.631,0,0,848,0.1,77.67,1,
2014-Apr-10_10-52-15,10-52-15.0,12.338,2.288,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.375,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,73.907,-22.687,0.003,109.517,0,0,849,0.1,77.808,1,
2014-Apr-10_10-52-15,10-52-15.1,12.338,1.921,0,0,0,0,0,0,0,0,0,12.234,24.77,0,0,0,0,0,12.234,27.066,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.621,0,0,0,0,12.516,26.875,1,1,0,0,0,1,1,111.347,-22.697,0.003,109.631,0,0,850,0.1,77.946,1,
2014-Apr-10_10-52-15,10-52-15.2,12.338,1.921,0,0,0,0,0,0,0,0,0,12.234,24.77,0,0,0,0,0,12.234,27.066,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.621,0,0,0,0,12.516,26.875,1,1,0,0,0,1,1,111.347,-22.697,0.003,109.631,0,0,850,0.1,77.946,1,
2014-Apr-10_10-52-15,10-52-15.3,12.338,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,114.021,-22.678,-0.002,109.631,0,0,851,0.1,78.084,1,
2014-Apr-10_10-52-15,10-52-15.5,12.338,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.375,23.43,0,0,0,0,12.516,26.301,1,1,0,0,0,1,1,81.93,-22.708,-0.002,109.631,0,0,852,0.1,78.224,1,
2014-Apr-10_10-52-15,10-52-15.6,12.338,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,22.473,0,0,0,0,0,12.375,23.047,0,0,0,0,12.516,26.492,1,1,0,0,0,1,1,63.21,-22.74,-0.002,109.631,0,0,853,0.1,78.359,1,
2014-Apr-10_10-52-15,10-52-15.7,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.195,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,63.21,-22.738,-0.002,109.631,0,0,854,0.1,78.499,1,
2014-Apr-10_10-52-15,10-52-15.8,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.195,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,63.21,-22.738,-0.002,109.631,0,0,854,0.1,78.499,1,
2014-Apr-10_10-52-15,10-52-15.9,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,111.347,-22.71,-0.002,109.517,0,0,855,0.1,78.637,1,
2014-Apr-10_10-52-16,10-52-16.0,12.356,1.554,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,111.347,-22.737,0.008,109.631,0,0,856,0.1,78.776,1,
2014-Apr-10_10-52-16,10-52-16.1,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,79.255,-22.724,-0.007,109.517,0,0,857,0.1,78.915,1,
2014-Apr-10_10-52-16,10-52-16.2,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.004,0,0,0,0,0,12.27,27.258,0,0,0,0,-0.003,12.27,22.473,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,71.233,-22.734,-0.002,109.631,0,0,858,0.1,79.054,1,
2014-Apr-10_10-52-16,10-52-16.3,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.004,0,0,0,0,0,12.27,27.258,0,0,0,0,-0.003,12.27,22.473,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,71.233,-22.734,-0.002,109.631,0,0,858,0.1,79.054,1,
2014-Apr-10_10-52-16,10-52-16.4,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,28.023,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,71.233,-22.811,-0.002,109.517,0,0,859,0.1,79.193,1,
2014-Apr-10_10-52-16,10-52-16.5,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.516,26.875,1,1,0,0,0,1,1,111.347,-22.851,0.003,109.517,0,0,860,0.1,79.333,1,
2014-Apr-10_10-52-16,10-52-16.7,12.338,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,28.023,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,27.066,1,1,0,0,0,1,1,114.021,-22.864,-0.007,109.289,0,0,861,0.1,79.473,1,
2014-Apr-10_10-52-16,10-52-16.8,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.375,23.238,0,0,0,0,12.516,25.918,1,1,0,0,0,1,1,108.673,-22.855,0.003,109.631,0,0,862,0.1,79.612,1,
2014-Apr-10_10-52-16,10-52-16.9,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.375,23.238,0,0,0,0,12.516,25.918,1,1,0,0,0,1,1,108.673,-22.855,0.003,109.631,0,0,862,0.1,79.612,1,
2014-Apr-10_10-52-17,10-52-17.0,12.338,2.288,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.516,26.492,1,1,0,0,0,1,1,84.604,-22.906,-0.002,109.517,0,0,863,0.1,79.751,1,
2014-Apr-10_10-52-17,10-52-17.1,12.338,1.921,0,0,0,0,0,0,0,0,0,12.234,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,24.004,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,71.233,-22.921,0.013,109.631,0,0,864,0.1,79.889,1,
2014-Apr-10_10-52-17,10-52-17.2,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,60.535,-23.028,0.003,109.517,0,0,865,0.1,80.028,1,
2014-Apr-10_10-52-17,10-52-17.3,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,60.535,-23.028,0.003,109.517,0,0,865,0.1,80.028,1,
2014-Apr-10_10-52-17,10-52-17.4,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.195,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,105.998,-23.041,-0.002,109.403,0,0,866,0.1,80.167,1,
2014-Apr-10_10-52-17,10-52-17.5,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,81.93,-23.079,0.003,109.517,0,0,867,0.1,80.306,1,
2014-Apr-10_10-52-17,10-52-17.6,12.356,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,105.998,-23.116,-0.002,109.517,0,0,868,0.1,80.445,1,
2014-Apr-10_10-52-17,10-52-17.8,12.356,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,105.998,-23.116,-0.002,109.517,0,0,868,0.1,80.445,1,
2014-Apr-10_10-52-17,10-52-17.9,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,24.195,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,105.998,-23.212,-0.002,109.746,0,0,870,0.1,80.719,1,
2014-Apr-10_10-52-18,10-52-18.0,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,24.195,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,105.998,-23.212,-0.002,109.746,0,0,870,0.1,80.719,1,
2014-Apr-10_10-52-18,10-52-18.1,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,22.664,0,0,0,0,12.516,26.109,1,1,0,0,0,1,1,111.347,-23.197,0.008,109.631,0,0,871,0.1,80.859,1,
2014-Apr-10_10-52-18,10-52-18.2,12.347,2.656,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.875,1,1,0,0,0,1,1,71.233,-23.215,-0.002,109.517,0,0,872,0.1,80.999,1,
2014-Apr-10_10-52-18,10-52-18.3,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,28.023,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.375,22.855,0,0,0,0,12.551,25.535,1,1,0,0,0,1,1,63.21,-23.227,-0.002,109.631,0,0,873,0.1,81.138,1,
2014-Apr-10_10-52-18,10-52-18.4,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,28.023,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.375,22.855,0,0,0,0,12.551,25.535,1,1,0,0,0,1,1,63.21,-23.227,-0.002,109.631,0,0,873,0.1,81.138,1,
2014-Apr-10_10-52-18,10-52-18.5,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.473,0,0,0,0,0,12.41,23.813,0,0,0,0,12.516,26.109,1,1,0,0,0,1,1,63.21,-23.2,-0.002,109.631,0,0,874,0.1,81.277,1,
