2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled
2014-Apr-10_10-34-33,10-34-33.8,10.006,85.998,0.098,-0.639,-0.02,0,0.031,0,0,0,67.483,9.844,25.727,4,-0.737,-6.789,39.73,0,9.211,29.172,0,0.737,6.398,42.094,41.806,8.648,24.004,0,-0.54,-5.203,25.941,0,9.598,25.727,0,0,0,0,10.02,24.578,1,1,0,0,0,2,0,231.69,529.588,-0.002,88.725,0,0,2348,0.1,133.492,1
2014-Apr-10_10-34-33,10-34-33.9,8.918,138.133,0.192,-1,-0.02,0,0.031,0,0,0,67.169,8.754,26.109,4,-1,-7.875,45.242,0,7.945,29.172,0,1,8.082,48.527,41.24,8.121,24.961,0,-0.808,-6.766,33.426,0,8.367,25.344,0,0,0,0,9.07,24.387,1,1,0,0,0,2,0,250.41,537.618,0.008,89.068,0,0,2349,0.1,133.632,1
2014-Apr-10_10-34-34,10-34-34.0,8.987,132.993,0.206,-1,-0.025,0,0.031,0,0,0,66.82,8.895,25.727,4,-1,-8.227,41.438,0,8.156,29.746,0,1,8.363,46.82,40.587,8.367,24.387,0,-0.794,-7.039,29.75,0,8.754,25.918,0,0,0,0,9.422,24.578,1,1,0,0,0,2,0,298.547,550.107,-0.002,89.639,0,0,2350,0.1,133.772,1
2014-Apr-10_10-34-34,10-34-34.1,8.987,132.993,0.206,-1,-0.025,0,0.031,0,0,0,66.82,8.895,25.727,4,-1,-8.227,41.438,0,8.156,29.746,0,1,8.363,46.82,40.587,8.367,24.387,0,-0.794,-7.039,29.75,0,8.754,25.918,0,0,0,0,9.422,24.578,1,1,0,0,0,2,0,298.547,550.107,-0.002,89.639,0,0,2350,0.1,133.772,1
2014-Apr-10_10-34-34,10-34-34.3,9.221,117.94,0.206,-1,-0.028,0,0.031,0,0,0,66.443,9.211,25.918,4,-1,-8.508,38.941,0,8.438,28.98,0,1,8.188,44.852,39.738,8.332,24.77,0,-0.794,-6.98,28.305,0,8.754,25.152,0,0,0,0,9.387,24.77,1,1,0,0,0,2,0,338.661,566.306,-0.002,88.839,0,0,2351,0.1,133.913,1
2014-Apr-10_10-34-34,10-34-34.4,9.454,110.23,0.206,-0.978,-0.071,0,0.031,0,0,0,66.05,9.422,25.918,4,-1,-8.684,36.84,0,8.754,28.98,0,1,8.961,38.152,38.836,8.93,24.77,0,-0.597,-5.645,16.883,0,9.527,25.727,0,0,0,0,9.914,24.195,1,1,0,0,0,2,0,400.17,586.61,0.013,89.753,0,0,2352,0.1,134.055,1
2014-Apr-10_10-34-34,10-34-34.5,10.853,47.08,0.142,-0.172,-0.467,0,0.031,0,0,0,65.667,10.828,25.727,4,0.133,0.34,1.387,0,10.02,28.406,0,0.701,6.824,31.195,37.937,9.844,23.43,0,0.417,4.129,44.063,0,9.984,24.961,0,0,0,0,10.758,24.961,1,1,0,0,0,2,0,456.33,604.161,0.003,89.41,0,0,2353,0.1,134.195,1
2014-Apr-10_10-34-34,10-34-34.6,10.853,47.08,0.142,-0.172,-0.467,0,0.031,0,0,0,65.667,10.828,25.727,4,0.133,0.34,1.387,0,10.02,28.406,0,0.701,6.824,31.195,37.937,9.844,23.43,0,0.417,4.129,44.063,0,9.984,24.961,0,0,0,0,10.758,24.961,1,1,0,0,0,2,0,456.33,604.161,0.003,89.41,0,0,2353,0.1,134.195,1
2014-Apr-10_10-34-34,10-34-34.8,10.775,55.525,0.206,-0.427,-0.188,0,0.031,0,0,0,64.573,10.723,26.301,4,-0.507,-5.203,22.922,0,10.266,29.746,0,0.808,7.836,34.082,36.048,9.527,24.195,0,-0.095,-1.039,0,0,10.863,25.535,0,0,0,0,10.934,24.77,1,1,0,0,0,2,0,571.324,580.288,-0.002,92.838,0,0,2355,0.1,134.474,1
2014-Apr-10_10-34-34,10-34-34.9,10.447,68.008,0.206,-0.532,-0.035,0,0.031,0,0,0,63.979,10.441,25.727,4,-0.844,-7.547,37.496,0,9.527,29.555,0,0.844,7.715,32.375,35.231,9.422,23.813,0,-0.433,-4.504,6.77,0,10.301,26.301,0,0,0,0,10.406,24.578,1,1,0,0,0,1,0,504.467,571.512,-0.002,89.753,0,0,2356,0.1,134.614,1
2014-Apr-10_10-34-35,10-34-35.0,11.285,29.824,0.178,-1,-0.006,0,0.031,0,0,0,63.712,11.215,25.727,4,-1,-10.934,5.324,0,10.898,29.363,0,1,11.07,10.973,34.622,11.039,24.578,0,-0.822,-9.305,4.145,0,11.18,25.727,0,0,0,0,11.496,24.77,1,1,0,0,0,1,0,656.901,569.43,0.003,90.781,0,0,2357,0.1,134.753,1
2014-Apr-10_10-34-35,10-34-35.1,11.285,29.824,0.178,-1,-0.006,0,0.031,0,0,0,63.712,11.215,25.727,4,-1,-10.934,5.324,0,10.898,29.363,0,1,11.07,10.973,34.622,11.039,24.578,0,-0.822,-9.305,4.145,0,11.18,25.727,0,0,0,0,11.496,24.77,1,1,0,0,0,1,0,656.901,569.43,0.003,90.781,0,0,2357,0.1,134.753,1
2014-Apr-10_10-34-35,10-34-35.2,11.112,38.636,0.261,-1,-0.025,0,0.031,0,0,0,63.605,11.074,26.109,4,-1,-10.828,7.953,0,10.793,29.363,0,1,10.754,16.094,34.015,10.828,24.578,0,-0.721,-8.063,3.488,0,11.145,25.918,0,0,0,0,11.32,24.387,1,1,0,0,0,1,0,694.341,577.396,0.003,88.154,0,0,2358,0.1,134.893,1
2014-Apr-10_10-34-35,10-34-35.3,11.241,35.332,0.439,-1,-0.031,0,0.031,0,0,0,63.52,11.109,25.535,4,-1,-10.969,6.113,0,10.934,29.363,0,1,10.895,15.699,33.421,10.793,24.578,0,-0.561,-6.293,2.305,0,11.215,26.109,0,0,0,0,11.32,24.387,1,1,0,0,0,1,0,715.736,591.422,-0.002,90.438,0,0,2359,0.1,135.035,1
2014-Apr-10_10-34-35,10-34-35.5,11.276,32.027,0.464,-1,-0.065,0,0.031,0,0,0,63.448,11.145,25.727,4,-1,-10.934,5.984,0,10.969,29.172,0,1,11.035,15.438,32.814,11.039,24.77,0,-0.403,-4.605,0,0,11.531,25.918,0,0,0,0,11.496,24.961,1,1,0,0,0,1,0,771.896,605.961,-0.002,91.924,0,0,2360,0.1,135.176,1
2014-Apr-10_10-34-35,10-34-35.6,11.276,32.027,0.464,-1,-0.065,0,0.031,0,0,0,63.448,11.145,25.727,4,-1,-10.934,5.984,0,10.969,29.172,0,1,11.035,15.438,32.814,11.039,24.77,0,-0.403,-4.605,0,0,11.531,25.918,0,0,0,0,11.496,24.961,1,1,0,0,0,1,0,771.896,605.961,-0.002,91.924,0,0,2360,0.1,135.176,1
2014-Apr-10_10-34-35,10-34-35.7,11.302,32.027,0.561,-1,-0.097,0,0.031,0,0,0,63.382,11.215,25.918,4,-1,-10.898,7.82,0,10.898,29.363,0,1,11.07,12.68,32.183,11.074,24.77,0,-0.361,-4.094,0,0,11.355,26.109,0,0,0,0,11.461,24.578,1,1,0,0,0,2,0,803.987,617.156,0.003,90.324,0,0,2361,0.1,135.315,1
2014-Apr-10_10-34-35,10-34-35.8,9.54,114.268,0.561,-1,-0.169,0,0.031,0,0,0,63.234,9.316,25.727,4,-1,-8.438,44.063,0,8.543,29.555,0,1,8.645,50.496,31.359,8.613,24.77,0,-0.277,-2.633,6.375,0,9.457,26.109,0,0,0,0,9.598,24.578,1,1,0,0,0,2,0,846.776,628.022,-0.002,89.296,0,0,2362,0.1,135.455,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-34-35,10-34-35.9,9.661,106.926,0.561,-1,-0.34,0,0.031,0,0,0,62.958,9.492,25.727,4,-1,-8.613,43.535,0,8.543,29.172,0,1,8.715,48.789,30.539,8.648,24.387,0,-0.167,-1.59,1.91,0,9.563,25.727,0,0,0,0,9.773,24.195,1,1,0,0,0,2,0,1911.142,637.821,-0.002,90.438,0,0,2363,0.1,135.594,1
2014-Apr-10_10-34-36,10-34-36.0,9.385,107.66,0.464,-1,-0.34,0,0.031,0,0,0,62.615,9.527,25.727,4,-1,-8.789,40.254,0,8.684,29.555,0,1,8.715,46.559,29.615,8.789,24.387,0,-0.264,-2.504,2.832,0,9.598,26.301,0,1,9.734,3.355,9.633,24.578,1,1,0,0,0,2,0,1911.142,647.037,-0.002,90.438,0,0,2364,0.1,135.734,1
2014-Apr-10_10-34-36,10-34-36.1,9.385,107.66,0.464,-1,-0.34,0,0.031,0,0,0,62.615,9.527,25.727,4,-1,-8.789,40.254,0,8.684,29.555,0,1,8.715,46.559,29.615,8.789,24.387,0,-0.264,-2.504,2.832,0,9.598,26.301,0,1,9.734,3.355,9.633,24.578,1,1,0,0,0,2,0,1911.142,647.037,-0.002,90.438,0,0,2364,0.1,135.734,1
2014-Apr-10_10-34-36,10-34-36.2,9.73,97.38,0.464,-1,-0.467,0,0.031,0,0,0,62.222,9.738,25.727,4,-1,-8.754,40.648,0,8.754,29.363,0,1,9.066,41.438,28.625,8.93,24.77,0,-0.119,-1.188,0,0,9.844,25.727,0,0,0,0,9.844,24.578,1,1,0,0,0,2,0,1911.142,657.468,-0.002,88.382,0,0,2365,0.1,135.874,1
2014-Apr-10_10-34-36,10-34-36.3,9.842,96.645,0.561,-1,-1,0,0.031,0,0,0,61.801,9.668,26.109,4,-0.761,-6.961,29.223,0,9.246,29.172,0,1,8.961,44.457,27.56,8.965,24.77,0,0.361,3.285,34.344,0,9.211,25.152,0,0,0,0,10.02,24.387,1,1,0,0,0,2,0,1911.142,664.705,-0.002,88.839,0,0,2366,0.1,136.013,1
2014-Apr-10_10-34-36,10-34-36.4,9.54,108.761,0.671,-1,-1,0,0.031,0,0,0,61.317,9.492,25.918,4,-0.871,-7.813,37.496,0,8.859,29.172,0,1,8.785,42.223,26.56,8.824,24.578,0,0.471,4.156,36.84,0,8.93,24.961,0,0,0,0,9.703,24.195,1,1,0,0,0,2,0,1913.816,658.873,0.003,87.811,0,0,2367,0.1,136.153,1
2014-Apr-10_10-34-36,10-34-36.5,9.506,104.723,0.705,-1,-1,0,0.031,0,0,0,60.748,9.492,25.918,4,-0.905,-8.023,41.305,0,8.859,29.172,0,1,8.855,39.336,25.457,8.895,24.387,0,0.505,4.387,40.387,0,8.719,24.578,0,0,0,0,9.598,24.961,1,1,0,0,0,2,0,1916.49,641.852,0.008,87.811,0,0,2368,0.1,136.292,1
2014-Apr-10_10-34-36,10-34-36.7,9.506,104.723,0.705,-1,-1,0,0.031,0,0,0,60.748,9.492,25.918,4,-0.905,-8.023,41.305,0,8.859,29.172,0,1,8.855,39.336,25.457,8.895,24.387,0,0.505,4.387,40.387,0,8.719,24.578,0,0,0,0,9.598,24.961,1,1,0,0,0,2,0,1916.49,641.852,0.008,87.811,0,0,2368,0.1,136.292,1
2014-Apr-10_10-34-36,10-34-36.8,9.583,103.988,0.914,-1,-0.301,0,0.031,0.326,3.07,0,60.085,9.422,25.918,0,-1,-8.438,51.68,0,8.578,29.172,0,1,8.855,35.66,24.316,8.895,24.387,0,0.155,1.438,17.668,0,9.281,26.109,0,0,0,0,9.633,24.387,1,1,0,0,0,2,0,1908.467,625.905,-0.002,92.266,0,0,2369,0.1,136.43,1
2014-Apr-10_10-34-36,10-34-36.9,9.436,115.737,0.815,-1,-0.549,0,0.031,0.625,5.598,8.871,59.287,9.07,25.918,0,-1,-8.508,50.234,0,8.438,29.172,0,1,8.926,33.426,23.15,8.93,24.961,0,0.21,1.879,21.609,0,9.141,25.152,0,0,0,0,9.598,24.195,1,1,0,0,0,2,0,1290.707,601.982,-0.007,92.381,0,0,2370,0.1,136.57,1
2014-Apr-10_10-34-37,10-34-37.1,9.635,102.887,0.576,-1,-0.028,0,0.031,0.424,4.051,2.305,57.508,9.598,25.918,0,-1,-8.719,45.508,0,8.684,29.172,0,1,8.961,36.051,20.743,8.965,24.195,0,-0.439,-4.242,6.375,0,9.633,26.109,0,0,0,0,9.738,24.77,1,1,0,0,0,2,0,1574.181,566.519,0.003,89.41,0,0,2372,0.1,136.85,1
2014-Apr-10_10-34-37,10-34-37.2,9.635,102.887,0.576,-1,-0.028,0,0.031,0.424,4.051,2.305,57.508,9.598,25.918,0,-1,-8.719,45.508,0,8.684,29.172,0,1,8.961,36.051,20.743,8.965,24.195,0,-0.439,-4.242,6.375,0,9.633,26.109,0,0,0,0,9.738,24.77,1,1,0,0,0,2,0,1574.181,566.519,0.003,89.41,0,0,2372,0.1,136.85,1
2014-Apr-10_10-34-37,10-34-37.3,9.652,105.824,0.504,-1,-0.013,0,0.031,0.496,4.688,5.457,56.549,9.316,26.301,0,-1,-8.754,43.406,0,8.824,29.363,0,1,8.961,34.344,19.567,9.07,24.961,0,-0.496,-4.727,9.004,0,9.527,26.301,0,0,0,0,9.773,23.813,1,1,0,0,0,2,0,1630.341,559.7,0.008,92.723,0,0,2373,0.1,136.99,1
2014-Apr-10_10-34-37,10-34-37.4,9.644,101.418,0.464,-1,-0.028,0,0.031,0.536,5.082,6.641,55.547,9.527,25.918,0,-1,-8.895,39.992,0,8.93,29.555,0,1,9.031,34.215,18.339,9.105,24.578,0,-0.536,-5.16,9.133,0,9.738,25.918,0,0,0,0,9.879,24.195,1,1,0,0,0,2,0,1686.501,557.308,0.003,94.894,0,0,2374,0.1,137.129,1
2014-Apr-10_10-34-37,10-34-37.5,9.721,98.848,0.439,-1,-0.028,0,0.031,0.561,5.324,6.77,54.494,9.527,25.727,0,-1,-8.895,37.102,0,8.895,29.172,0,1,9.066,36.578,17.059,9.07,24.578,0,-0.561,-5.465,8.609,0,9.738,25.535,0,0,0,0,9.949,24.387,1,1,0,0,0,2,0,1788.124,556.54,0.003,92.838,0,0,2375,0.1,137.27,1
2014-Apr-10_10-34-37,10-34-37.6,9.721,98.848,0.439,-1,-0.028,0,0.031,0.561,5.324,6.77,54.494,9.527,25.727,0,-1,-8.895,37.102,0,8.895,29.172,0,1,9.066,36.578,17.059,9.07,24.578,0,-0.561,-5.465,8.609,0,9.738,25.535,0,0,0,0,9.949,24.387,1,1,0,0,0,2,0,1788.124,556.54,0.003,92.838,0,0,2375,0.1,137.27,1
2014-Apr-10_10-34-37,10-34-37.8,9.713,98.114,0.439,-1,-0.028,0,0.031,0.561,5.363,6.902,53.347,9.527,26.301,0,-1,-8.965,36.051,0,9.281,29.746,0,1,9.383,31.719,15.695,9.387,25.152,0,-0.561,-5.543,7.426,0,9.949,25.918,0,0,0,0,10.195,24.578,1,1,0,0,0,2,0,1675.804,555.999,-0.002,91.581,0,0,2376,0.1,137.41,1
2014-Apr-10_10-34-37,10-34-37.9,9.998,85.264,0.439,-1,-0.028,0,0.031,0.561,5.461,6.375,52.152,9.773,26.109,0,-1,-9.211,33.293,0,9.246,29.555,0,1,9.664,28.961,14.14,9.633,24.578,0,-0.561,-5.602,7.426,0,9.984,26.301,0,0,0,0,10.23,24.387,1,1,0,0,0,2,0,1913.816,556.456,-0.002,92.609,0,0,2377,0.1,137.55,1
2014-Apr-10_10-34-38,10-34-38.0,9.92,86.365,0.439,-1,-0.028,0,0.031,0.561,5.441,4.801,50.902,9.773,25.918,0,-1,-9.281,33.688,0,9.316,28.98,0,1,9.418,32.508,12.64,9.422,24.77,0,-0.561,-5.602,5.195,0,9.984,25.918,0,0,0,0,10.09,24.578,1,1,0,0,0,2,0,1916.49,557.307,-0.002,89.753,0,0,2378,0.1,137.689,1
2014-Apr-10_10-34-38,10-34-38.1,9.92,86.365,0.439,-1,-0.028,0,0.031,0.561,5.441,4.801,50.902,9.773,25.918,0,-1,-9.281,33.688,0,9.316,28.98,0,1,9.418,32.508,12.64,9.422,24.77,0,-0.561,-5.602,5.195,0,9.984,25.918,0,0,0,0,10.09,24.578,1,1,0,0,0,2,0,1916.49,557.307,-0.002,89.753,0,0,2378,0.1,137.689,1
2014-Apr-10_10-34-38,10-34-38.2,10.076,80.491,0.439,-1,-0.025,0,0.031,0.561,5.5,4.539,49.619,9.844,25.918,0,-1,-9.387,29.094,0,9.457,29.746,0,1,9.559,34.344,11.148,9.527,24.77,0,-0.561,-5.621,4.801,0,9.984,25.344,0,0,0,0,10.195,24.77,1,1,0,0,0,2,0,1916.49,558.175,-0.002,92.152,0,0,2379,0.1,137.829,1
2014-Apr-10_10-34-38,10-34-38.3,10.171,77.921,0.439,-1,-0.028,0,0.031,0.561,5.641,4.012,48.265,10.02,25.535,0,-1,-9.492,32.246,0,9.422,29.555,0,1,9.629,31.719,9.57,9.492,25.152,0,-0.561,-5.645,4.277,0,10.09,26.301,0,0,0,0,10.23,24.387,1,1,0,0,0,2,0,1913.816,558.828,-0.002,94.323,0,0,2380,0.1,137.969,1
2014-Apr-10_10-34-38,10-34-38.4,10.214,72.781,0.439,-1,-0.031,0,0.031,0.561,5.641,3.094,46.866,10.16,25.918,0,-1,-9.527,31.324,0,9.457,29.363,0,1,9.91,23.84,7.926,9.914,24.578,0,-0.561,-5.781,4.406,0,10.266,25.727,0,0,0,0,10.266,24.578,1,1,0,0,0,2,0,1913.816,559.396,0.003,91.238,0,0,2381,0.1,138.109,1
2014-Apr-10_10-34-38,10-34-38.5,10.171,75.351,0.464,-1,-0.031,0,0.031,0.536,5.422,1.91,45.43,10.195,26.301,0,-1,-9.563,29.355,0,9.598,29.363,0,1,9.699,26.992,6.257,9.809,24.961,0,-0.536,-5.5,2.699,0,10.301,26.301,0,0,0,0,10.371,24.195,1,1,0,0,0,2,0,1911.142,559.765,-0.002,89.41,0,0,2382,0.1,138.249,1
2014-Apr-10_10-34-38,10-34-38.6,10.171,75.351,0.464,-1,-0.031,0,0.031,0.536,5.422,1.91,45.43,10.195,26.301,0,-1,-9.563,29.355,0,9.598,29.363,0,1,9.699,26.992,6.257,9.809,24.961,0,-0.536,-5.5,2.699,0,10.301,26.301,0,0,0,0,10.371,24.195,1,1,0,0,0,2,0,1911.142,559.765,-0.002,89.41,0,0,2382,0.1,138.249,1
2014-Apr-10_10-34-38,10-34-38.7,10.231,73.882,0.532,-1,-0.031,0,0.031,0.468,4.75,0,43.987,10.195,25.918,0,-1,-9.563,29.094,0,9.703,29.555,0,1,9.805,29.355,4.592,9.773,24.578,0,-0.439,-4.582,0,0,10.477,25.727,0,0,0,0,10.477,24.387,1,1,0,0,0,2,0,1913.816,559.621,-0.002,94.78,0,0,2383,0.1,138.389,1
2014-Apr-10_10-34-38,10-34-38.8,10.378,66.539,0.464,-0.815,-0.039,0,0.031,0.35,3.668,0,42.535,10.547,25.727,0,-1,-9.738,29.75,0,9.738,29.172,0,0.698,9.492,29.879,2.92,9.668,24.387,0,0.084,-2.289,0,0,11.285,25.918,0,0,0,0,11.285,24.578,1,1,0,0,0,2,0,1913.816,559.385,0.008,97.75,0,0,2384,0.1,138.528,1
2014-Apr-10_10-34-39,10-34-39.0,11.716,11.467,-0.001,0.001,-0.015,0,0.031,0,0,0,41.394,11.637,25.918,0,0,0,0,0,11.566,29.363,0,0,0,0,1.578,11.637,24.961,0,0,0,0,0,11.777,25.918,0,0,0,0,11.953,24.77,1,1,0,0,0,2,0,1913.816,559.795,0.003,96.608,0,0,2385,0.1,138.668,1
2014-Apr-10_10-34-39,10-34-39.1,11.716,11.467,-0.001,0.001,-0.015,0,0.031,0,0,0,41.394,11.637,25.918,0,0,0,0,0,11.566,29.363,0,0,0,0,1.578,11.637,24.961,0,0,0,0,0,11.777,25.918,0,0,0,0,11.953,24.77,1,1,0,0,0,2,0,1913.816,559.795,0.003,96.608,0,0,2385,0.1,138.668,1
2014-Apr-10_10-34-39,10-34-39.2,11.777,11.1,0.014,-0.003,-0.015,0,0.031,0,0,0,40.483,11.602,26.109,0,0,0,0,0,11.672,29.746,0,0,0,0,0.531,11.672,24.961,0,0,0,0,0,11.813,25.727,0,0,0,0,11.953,24.195,1,1,0,0,0,2,0,1913.816,562.7,-0.002,95.922,0,0,2386,0.1,138.807,1
2014-Apr-10_10-34-39,10-34-39.3,11.803,14.037,0,0,-0.013,0,0.031,0,0,0,39.735,11.637,26.109,0,0,0,0,0,11.672,29.555,0,0,0,0,-0.317,11.672,24.961,0,0,0,0,0,11.848,26.301,0,0,0,0,11.953,24.195,1,1,0,0,0,2,0,1913.816,567.284,-0.002,91.695,0,0,2387,0.1,138.947,1
2014-Apr-10_10-34-39,10-34-39.4,11.742,14.404,0.017,-0.023,-0.018,0,0.031,0,0,0,39.132,11.707,26.109,0,0,0,0,0,11.742,29.555,0,0,0,0,-0.977,11.953,24.77,0,0,0,0,0,11.953,25.918,0,0,0,0,11.988,24.578,1,1,0,0,0,2,0,1913.816,571.479,-0.002,90.667,0,0,2388,0.1,139.087,1
2014-Apr-10_10-34-39,10-34-39.5,11.742,15.139,0.083,-0.236,-0.02,0,0.031,0.154,1.793,0,38.604,11.637,25.918,0,-0.319,-3.656,7.297,0,11.496,29.363,0,0.319,3.641,7.031,-1.543,11.215,24.578,0,-0.18,-2.117,0,0,11.707,26.109,0,0,0,0,11.848,24.578,1,1,0,0,0,2,0,1911.142,574.956,0.003,95.922,0,0,2389,0.1,139.225,1
2014-Apr-10_10-34-39,10-34-39.6,11.742,15.139,0.083,-0.236,-0.02,0,0.031,0.154,1.793,0,38.604,11.637,25.918,0,-0.319,-3.656,7.297,0,11.496,29.363,0,0.319,3.641,7.031,-1.543,11.215,24.578,0,-0.18,-2.117,0,0,11.707,26.109,0,0,0,0,11.848,24.578,1,1,0,0,0,2,0,1911.142,574.956,0.003,95.922,0,0,2389,0.1,139.225,1
2014-Apr-10_10-34-39,10-34-39.7,11.699,14.037,0.049,-0.154,-0.02,0,0.031,0.105,1.223,0,38.072,11.777,25.727,0,-0.202,-2.355,3.883,0,11.602,29.172,0,0.202,2.348,3.883,-2.137,11.742,24.961,0,-0.087,-1.039,0,0,11.883,25.727,0,0,0,0,11.988,24.578,1,1,0,0,0,2,0,1913.816,576.645,0.003,95.351,0,0,2390,0.1,139.364,1
2014-Apr-10_10-34-39,10-34-39.8,11.846,10.366,0.03,-0.094,-0.02,0,0.031,0.064,0.762,0,37.585,11.813,26.109,0,-0.124,-1.453,0,0,11.707,29.555,0,0.124,1.465,0,-2.605,11.813,24.961,0,0,0,0,0,11.848,26.492,0,0,0,0,12.023,25.152,1,1,0,0,0,2,0,1913.816,577.424,-0.002,95.237,0,0,2391,0.1,139.5,1
2014-Apr-10_10-34-39,10-34-39.9,11.829,11.1,0.008,0.001,-0.015,0,0.031,0,0,0,37.196,11.707,25.918,0,0,0,0,0,11.742,29.555,0,0,0,0,-3.001,11.742,24.387,0,0,0,0,0,11.883,25.727,0,0,0,0,12.023,24.578,1,1,0,0,0,2,0,1911.142,578.858,0.003,101.292,0,0,2392,0.1,139.64,1
2014-Apr-10_10-34-40,10-34-40.0,11.768,18.076,-0.001,0.071,0,0,0.031,-0.07,-0.988,3.488,36.906,11.32,25.918,0,0.21,2.277,18.324,0,10.828,28.406,0,-0.21,-2.313,23.051,-3.291,11.004,24.578,0,0.339,3.043,15.176,0,11.074,25.918,0,0,0,0,11.32,24.578,1,1,0,0,0,1,0,1911.142,580.509,-0.002,91.238,0,0,2393,0.1,139.78,1
2014-Apr-10_10-34-40,10-34-40.2,11.768,18.076,-0.001,0.071,0,0,0.031,-0.07,-0.988,3.488,36.906,11.32,25.918,0,0.21,2.277,18.324,0,10.828,28.406,0,-0.21,-2.313,23.051,-3.291,11.004,24.578,0,0.339,3.043,15.176,0,11.074,25.918,0,0,0,0,11.32,24.578,1,1,0,0,0,1,0,1911.142,580.509,-0.002,91.238,0,0,2393,0.1,139.78,1
2014-Apr-10_10-34-40,10-34-40.3,9.506,108.027,-0.012,1,0,0,0.031,-1,-9.422,11.234,37.023,9.387,26.109,0,1,9.172,18.195,0,9.211,29.746,0,-1,-9.211,28.832,-3.184,9.141,24.387,0,1,9.488,23.84,0,9.527,25.918,0,0,0,0,9.984,24.195,1,1,0,0,0,1,0,1911.142,578.056,-0.002,93.409,0,0,2394,0.1,139.92,1
2014-Apr-10_10-34-40,10-34-40.4,9.989,83.428,-0.001,1,0,0,0.031,-1,-9.738,11.629,37.56,9.809,25.344,0,1,9.559,12.68,0,9.598,29.555,0,-1,-9.738,20.688,-2.803,9.844,24.578,0,1,9.945,19.113,0,9.984,25.918,0,0,0,0,10.336,23.813,1,1,0,0,0,1,0,1913.816,572.746,-0.002,91.467,0,0,2395,0.1,140.06,1
2014-Apr-10_10-34-40,10-34-40.5,10.62,57.361,-0.001,1,0,0,0.031,-1,-10.512,9.922,38.151,10.441,25.918,0,1,10.297,10.055,0,10.301,28.789,0,-1,-10.547,9.789,-2.25,10.582,24.578,0,1,10.578,10.578,0,10.582,25.727,0,0,0,0,10.934,24.387,1,1,0,0,0,1,0,1913.816,571.905,-0.002,93.637,0,0,2396,0.1,140.199,1
2014-Apr-10_10-34-40,10-34-40.6,11.017,41.206,0.023,1,0.001,0,0.031,-1,-10.898,6.508,38.808,10.898,26.301,0,0.93,10.039,5.984,0,10.863,29.172,0,-0.93,-10.336,2.961,-1.612,11.039,24.961,0,0.612,10.563,7.297,0,11.461,25.727,0,0,0,0,11.883,23.813,1,1,0,0,0,1,0,1913.816,571.924,-0.002,95.694,0,0,2397,0.1,140.339,1
2014-Apr-10_10-34-40,10-34-40.7,11.017,41.206,0.023,1,0.001,0,0.031,-1,-10.898,6.508,38.808,10.898,26.301,0,0.93,10.039,5.984,0,10.863,29.172,0,-0.93,-10.336,2.961,-1.612,11.039,24.961,0,0.612,10.563,7.297,0,11.461,25.727,0,0,0,0,11.883,23.813,1,1,0,0,0,1,0,1913.816,571.924,-0.002,95.694,0,0,2397,0.1,140.339,1
2014-Apr-10_10-34-40,10-34-40.8,11.811,8.53,0.112,0.023,-0.001,0,0.031,-0.135,-1.625,0,39.33,11.918,25.918,0,-0.089,-1.371,27.516,0,11.215,29.363,0,0.149,1.672,11.234,-1.238,11.215,24.578,0,0.17,2.281,0,0,11.777,25.727,0,0,0,0,11.918,24.77,1,1,0,0,0,1,0,1911.142,572.051,-0.002,100.035,0,0,2398,0.1,140.479,1
2014-Apr-10_10-34-40,10-34-40.9,10.766,54.423,0.671,-0.049,-0.018,0,0.031,-0.623,-6.633,5.457,39.653,10.477,25.727,0,-0.8,-7.957,28.566,0,9.949,29.363,0,0.8,7.844,26.203,-1.402,9.879,24.004,0,0.599,6.352,4.539,0,10.512,25.918,0,0,0,0,10.758,24.77,1,1,0,0,0,1,0,1913.816,576.122,-0.002,94.78,0,0,2399,0.1,140.619,1
